LINE,EAST,NRTH,Bx,By,Bz,Bm
         10,-550.000000,950.000000,-0.739474,1.040563,-0.478162,1.295062
         10,-550.000000,900.000000,-0.859169,1.118284,-0.555033,1.420653
         10,-550.000000,850.000000,-0.999194,1.196353,-0.645105,1.555707
         10,-550.000000,800.000000,-1.162516,1.271888,-0.750405,1.698910
         10,-550.000000,750.000000,-1.352122,1.340725,-0.873040,1.847778
         10,-550.000000,700.000000,-1.570726,1.397044,-1.015026,1.998192
         10,-550.000000,650.000000,-1.820295,1.432980,-1.178018,2.143826
         10,-550.000000,600.000000,-2.101333,1.438272,-1.362869,2.275503
         10,-550.000000,550.000000,-2.411873,1.400080,-1.568991,2.380578
         10,-550.000000,500.000000,-2.746156,1.303178,-1.793480,2.442519
         10,-550.000000,450.000000,-3.093107,1.130807,-2.030040,2.440993
         10,-550.000000,400.000000,-3.434855,0.866523,-2.267831,2.352884
         10,-550.000000,350.000000,-3.745819,0.497320,-2.490552,2.154707
         10,-550.000000,300.000000,-3.993110,0.017991,-2.676299,1.826754
         10,-550.000000,250.000000,-4.139098,-0.563888,-2.798833,1.358798
         10,-550.000000,200.000000,-4.146616,-1.223727,-2.830863,0.756320
         10,-550.000000,150.000000,-3.986439,-1.918492,-2.749331,0.045283
         10,-550.000000,100.000000,-3.645390,-2.589914,-2.541756,-0.727004
         10,-550.000000,50.000000,-3.132483,-3.172934,-2.211643,-1.496691
         10,-550.000000,-0.000000,-2.480550,-3.607855,-1.780613,-2.193709
         10,-550.000000,-50.000000,-1.742100,-3.852726,-1.285766,-2.755086
         10,-550.000000,-100.000000,-0.980172,-3.891939,-0.772627,-3.137216
         10,-550.000000,-150.000000,-0.256791,-3.738218,-0.285909,-3.323206
         10,-550.000000,-200.000000,0.377604,-3.427641,0.138778,-3.323263
         10,-550.000000,-250.000000,0.890867,-3.009855,0.479783,-3.168748
         10,-550.000000,-300.000000,1.270735,-2.537066,0.730026,-2.902622
         10,-550.000000,-350.000000,1.521936,-2.055121,0.894253,-2.569739
         10,-550.000000,-400.000000,1.660758,-1.598447,0.984713,-2.209579
         10,-550.000000,-450.000000,1.709212,-1.188834,1.016910,-1.852416
         10,-550.000000,-500.000000,1.690272,-0.836928,1.006402,-1.518546
         10,-550.000000,-550.000000,1.624803,-0.544993,0.966903,-1.219472
         10,-550.000000,-600.000000,1.530058,-0.309838,0.909480,-0.959972
         10,-550.000000,-650.000000,1.419313,-0.125273,0.842475,-0.740239
         10,-550.000000,-700.000000,1.302191,0.016098,0.771822,-0.557698
         10,-550.000000,-750.000000,1.185272,0.121735,0.701512,-0.408354
         10,-550.000000,-800.000000,1.072784,0.198519,0.634065,-0.287701
         10,-550.000000,-850.000000,0.967221,0.252454,0.570938,-0.191274
         10,-550.000000,-900.000000,0.869862,0.288587,0.512853,-0.114962
         10,-550.000000,-950.000000,0.781166,0.311047,0.460044,-0.055135
         10,-550.000000,-1000.000000,0.701064,0.323153,0.412438,-0.008688
         11,-500.000000,1000.000000,-0.612524,1.060158,-0.450006,1.265546
         11,-500.000000,950.000000,-0.716672,1.152645,-0.525155,1.399265
         11,-500.000000,900.000000,-0.840192,1.250372,-0.614326,1.546794
         11,-500.000000,850.000000,-0.986606,1.351764,-0.720154,1.708319
         11,-500.000000,800.000000,-1.159861,1.454183,-0.845643,1.883251
         11,-500.000000,750.000000,-1.364199,1.553503,-0.994117,2.069778
         11,-500.000000,700.000000,-1.603897,1.643573,-1.169070,2.264258
         11,-500.000000,650.000000,-1.882778,1.715585,-1.373879,2.460414
         11,-500.000000,600.000000,-2.203391,1.757390,-1.611281,2.648340
         11,-500.000000,550.000000,-2.565754,1.752924,-1.882520,2.813395
         11,-500.000000,500.000000,-2.965562,1.681991,-2.186074,2.935179
         11,-500.000000,450.000000,-3.391902,1.520862,-2.515891,2.987010
         11,-500.000000,400.000000,-3.824734,1.244298,-2.859271,2.936579
         11,-500.000000,350.000000,-4.232860,0.829625,-3.194763,2.748668
         11,-500.000000,300.000000,-4.573566,0.263170,-3.490981,2.390781
         11,-500.000000,250.000000,-4.795463,-0.451593,-3.707626,1.841809
         11,-500.000000,200.000000,-4.845644,-1.286332,-3.800101,1.102384
         11,-500.000000,150.000000,-4.680790,-2.184126,-3.728212,0.203584
         11,-500.000000,100.000000,-4.279591,-3.063279,-3.467487,-0.790435
         11,-500.000000,50.000000,-3.652164,-3.829979,-3.019403,-1.789197
         11,-500.000000,-0.000000,-2.842468,-4.397247,-2.415947,-2.691829
         11,-500.000000,-50.000000,-1.922138,-4.704330,-1.715481,-3.407809
         11,-500.000000,-100.000000,-0.977224,-4.730027,-0.990529,-3.875903
         11,-500.000000,-150.000000,-0.091634,-4.495542,-0.311623,-4.075198
         11,-500.000000,-200.000000,0.668007,-4.056299,0.266991,-4.025114
         11,-500.000000,-250.000000,1.261850,-3.486188,0.715198,-3.775390
         11,-500.000000,-300.000000,1.678555,-2.860191,1.027031,-3.390577
         11,-500.000000,-350.000000,1.930193,-2.240977,1.214851,-2.934897
         11,-500.000000,-400.000000,2.043489,-1.672259,1.301278,-2.461745
         11,-500.000000,-450.000000,2.050974,-1.178455,1.311972,-2.009135
         11,-500.000000,-500.000000,1.984344,-0.768283,1.270783,-1.599955
         11,-500.000000,-550.000000,1.870674,-0.439720,1.197349,-1.244858
         11,-500.000000,-600.000000,1.731034,-0.184597,1.106503,-0.945958
         11,-500.000000,-650.000000,1.580647,0.007929,1.008686,-0.700158
         11,-500.000000,-700.000000,1.429786,0.149132,0.910787,-0.501680
         11,-500.000000,-750.000000,1.284903,0.249458,0.817035,-0.343765
         11,-500.000000,-800.000000,1.149682,0.317959,0.729787,-0.219684
         11,-500.000000,-850.000000,1.025906,0.362143,0.650140,-0.123280
         11,-500.000000,-900.000000,0.914116,0.388053,0.578381,-0.049194
         11,-500.000000,-950.000000,0.814084,0.400446,0.514314,0.007088
         11,-500.000000,-1000.000000,0.725140,0.403008,0.457461,0.049286
         12,-450.000000,1000.000000,-0.574919,1.155379,-0.487435,1.347497
         12,-450.000000,950.000000,-0.678543,1.266218,-0.572736,1.499786
         12,-450.000000,900.000000,-0.802922,1.385904,-0.675087,1.670215
         12,-450.000000,850.000000,-0.952303,1.513430,-0.798077,1.859904
         12,-450.000000,800.000000,-1.131628,1.646686,-0.945961,2.069307
         12,-450.000000,750.000000,-1.346488,1.781931,-1.123678,2.297702
         12,-450.000000,700.000000,-1.602931,1.913063,-1.336772,2.542445
         12,-450.000000,650.000000,-1.907007,2.030683,-1.591152,2.797904
         12,-450.000000,600.000000,-2.263905,2.120972,-1.892527,3.054031
         12,-450.000000,550.000000,-2.676469,2.164499,-2.245368,3.294587
         12,-450.000000,500.000000,-3.142887,2.135292,-2.651149,3.495187
         12,-450.000000,450.000000,-3.653441,2.000792,-3.105642,3.621700
         12,-450.000000,400.000000,-4.186538,1.723711,-3.595240,3.629989
         12,-450.000000,350.000000,-4.704936,1.267100,-4.092741,3.468598
         12,-450.000000,300.000000,-5.154037,0.603648,-4.553947,3.086177
         12,-450.000000,250.000000,-5.464949,-0.271245,-4.917590,2.444606
         12,-450.000000,200.000000,-5.564565,-1.325926,-5.111647,1.536003
         12,-450.000000,150.000000,-5.392158,-2.484854,-5.067702,0.397896
         12,-450.000000,100.000000,-4.917776,-3.633496,-4.740964,-0.881631
         12,-450.000000,50.000000,-4.155037,-4.637917,-4.128794,-2.174509
         12,-450.000000,-0.000000,-3.162859,-5.373878,-3.279025,-3.337582
         12,-450.000000,-50.000000,-2.035718,-5.755628,-2.283045,-4.243739
         12,-450.000000,-100.000000,-0.885928,-5.755042,-1.255235,-4.809193
         12,-450.000000,-150.000000,0.177579,-5.405589,-0.305920,-5.009027
         12,-450.000000,-200.000000,1.069238,-4.790154,0.482592,-4.876824
         12,-450.000000,-250.000000,1.740269,-4.017035,1.068798,-4.489187
         12,-450.000000,-300.000000,2.181431,-3.193008,1.450874,-3.941532
         12,-450.000000,-350.000000,2.415301,-2.403025,1.655243,-3.324694
         12,-450.000000,-400.000000,2.482855,-1.701472,1.721886,-2.709765
         12,-450.000000,-450.000000,2.430314,-1.113802,1.692233,-2.143064
         12,-450.000000,-500.000000,2.299988,-0.643833,1.602033,-1.648585
         12,-450.000000,-550.000000,2.125850,-0.282195,1.478682,-1.233851
         12,-450.000000,-600.000000,1.932641,-0.013268,1.341386,-0.896073
         12,-450.000000,-650.000000,1.736950,0.180162,1.202600,-0.627069
         12,-450.000000,-700.000000,1.549006,0.314280,1.069772,-0.416598
         12,-450.000000,-750.000000,1.374474,0.403054,0.946890,-0.254332
         12,-450.000000,-800.000000,1.215957,0.457921,0.835689,-0.130865
         12,-450.000000,-850.000000,1.074115,0.487917,0.736521,-0.038118
         12,-450.000000,-900.000000,0.948461,0.500009,0.648939,0.030596
         12,-450.000000,-950.000000,0.837881,0.499468,0.572076,0.080683
         12,-450.000000,-1000.000000,0.740973,0.490231,0.504887,0.116438
         13,-400.000000,1000.000000,-0.523489,1.248221,-0.523967,1.422436
         13,-400.000000,950.000000,-0.623528,1.378221,-0.619690,1.593059
         13,-400.000000,900.000000,-0.745043,1.521236,-0.735774,1.786495
         13,-400.000000,850.000000,-0.892894,1.677069,-0.876940,2.005021
         13,-400.000000,800.000000,-1.072930,1.844472,-1.048973,2.250457
         13,-400.000000,750.000000,-1.292044,2.020510,-1.258855,2.523622
         13,-400.000000,700.000000,-1.558091,2.199639,-1.514842,2.823467
         13,-400.000000,650.000000,-1.879542,2.372425,-1.826339,3.145749
         13,-400.000000,600.000000,-2.264641,2.523845,-2.203429,3.481100
         13,-400.000000,550.000000,-2.719767,2.631241,-2.655715,3.812374
         13,-400.000000,500.000000,-3.246578,2.662236,-3.190050,4.111367
         13,-400.000000,450.000000,-3.837605,2.573428,-3.806605,4.335441
         13,-400.000000,400.000000,-4.470313,2.311476,-4.492820,4.425476
         13,-400.000000,350.000000,-5.100767,1.819026,-5.215537,4.307846
         13,-400.000000,300.000000,-5.659858,1.047997,-5.913331,3.904106
         13,-400.000000,250.000000,-6.056894,-0.019486,-6.493779,3.151086
         13,-400.000000,200.000000,-6.194779,-1.347907,-6.842319,2.028989
         13,-400.000000,150.000000,-5.995431,-2.834902,-6.846746,0.586675
         13,-400.000000,100.000000,-5.425619,-4.319814,-6.432309,-1.051422
         13,-400.000000,50.000000,-4.510288,-5.615855,-5.592541,-2.705180
         13,-400.000000,-0.000000,-3.328266,-6.553434,-4.400513,-4.178356
         13,-400.000000,-50.000000,-1.996097,-7.018256,-2.995536,-5.301626
         13,-400.000000,-100.000000,-0.648077,-6.974629,-1.551070,-5.966491
         13,-400.000000,-150.000000,0.584908,-6.470773,-0.234074,-6.144435
         13,-400.000000,-200.000000,1.597827,-5.624288,0.832374,-5.887532
         13,-400.000000,-250.000000,2.330664,-4.589302,1.590681,-5.308242
         13,-400.000000,-300.000000,2.775502,-3.515971,2.047241,-4.544021
         13,-400.000000,-350.000000,2.967447,-2.518822,2.252136,-3.721420
         13,-400.000000,-400.000000,2.965227,-1.664413,2.273071,-2.933588
         13,-400.000000,-450.000000,2.831788,-0.976471,2.175161,-2.234996
         13,-400.000000,-500.000000,2.621644,-0.449496,2.010636,-1.647979
         13,-400.000000,-550.000000,2.375847,-0.062598,1.816533,-1.173458
         13,-400.000000,-600.000000,2.122139,0.210375,1.616656,-0.800702
         13,-400.000000,-650.000000,1.877475,0.394909,1.424906,-0.514247
         13,-400.000000,-700.000000,1.651054,0.513090,1.248466,-0.297997
         13,-400.000000,-750.000000,1.446943,0.582801,1.090281,-0.137285
         13,-400.000000,-800.000000,1.266060,0.617906,0.950798,-0.019666
         13,-400.000000,-850.000000,1.107529,0.628847,0.829099,0.064978
         13,-400.000000,-900.000000,0.969562,0.623326,0.723613,0.124647
         13,-400.000000,-950.000000,0.849997,0.606932,0.632527,0.165557
         13,-400.000000,-1000.000000,0.746607,0.583666,0.554024,0.192477
         14,-350.000000,1000.000000,-0.457692,1.335734,-0.558497,1.487255
         14,-350.000000,950.000000,-0.550643,1.484998,-0.664566,1.675115
         14,-350.000000,900.000000,-0.664897,1.651852,-0.794478,1.890569
         14,-350.000000,850.000000,-0.805720,1.837149,-0.954241,2.137224
         14,-350.000000,800.000000,-0.979633,2.040835,-1.151420,2.418541
         14,-350.000000,750.000000,-1.194585,2.261239,-1.395460,2.737293
         14,-350.000000,700.000000,-1.460023,2.493974,-1.697994,3.094623
         14,-350.000000,650.000000,-1.786698,2.730280,-2.072990,3.488476
         14,-350.000000,600.000000,-2.185942,2.954650,-2.536516,3.911114
         14,-350.000000,550.000000,-2.667949,3.141634,-3.105649,4.345395
         14,-350.000000,500.000000,-3.238399,3.252045,-3.795759,4.759650
         14,-350.000000,450.000000,-3.892682,3.229496,-4.615011,5.101583
         14,-350.000000,400.000000,-4.607384,2.999680,-5.554799,5.293074
         14,-350.000000,350.000000,-5.330363,2.476806,-6.575762,5.230350
         14,-350.000000,300.000000,-5.974217,1.582757,-7.592341,4.796823
         14,-350.000000,250.000000,-6.421831,0.281070,-8.465135,3.895046
         14,-350.000000,200.000000,-6.551474,-1.383971,-9.015434,2.493856
         14,-350.000000,150.000000,-6.276439,-3.267271,-9.069874,0.668074
         14,-350.000000,100.000000,-5.577334,-5.143786,-8.520759,-1.399386
         14,-350.000000,50.000000,-4.506216,-6.764474,-7.369228,-3.460333
         14,-350.000000,-0.000000,-3.165557,-7.916163,-5.729662,-5.263011
         14,-350.000000,-50.000000,-1.683312,-8.461338,-3.801760,-6.602208
         14,-350.000000,-100.000000,-0.197763,-8.357690,-1.827741,-7.349965
         14,-350.000000,-150.000000,1.152839,-7.665064,-0.043401,-7.474060
         14,-350.000000,-200.000000,2.248195,-6.536031,1.372590,-7.044145
         14,-350.000000,-250.000000,3.012519,-5.179622,2.336584,-6.213685
         14,-350.000000,-300.000000,3.433428,-3.803566,2.864843,-5.173665
         14,-350.000000,-350.000000,3.556783,-2.562690,3.042698,-4.097691
         14,-350.000000,-400.000000,3.460830,-1.538348,2.979685,-3.106449
         14,-350.000000,-450.000000,3.227555,-0.748792,2.775254,-2.261709
         14,-350.000000,-500.000000,2.924655,-0.173172,2.503690,-1.579865
         14,-350.000000,-550.000000,2.599806,0.226257,2.213331,-1.050424
         14,-350.000000,-600.000000,2.282516,0.489755,1.932116,-0.650912
         14,-350.000000,-650.000000,1.988736,0.653015,1.674122,-0.356111
         14,-350.000000,-700.000000,1.725465,0.744808,1.444902,-0.142713
         14,-350.000000,-750.000000,1.494317,0.787058,1.245193,0.008897
         14,-350.000000,-800.000000,1.293955,0.795872,1.073255,0.114378
         14,-350.000000,-850.000000,1.121625,0.782791,0.926255,0.185829
         14,-350.000000,-900.000000,0.974050,0.755936,0.801040,0.232416
         14,-350.000000,-950.000000,0.847930,0.720932,0.694541,0.260986
         14,-350.000000,-1000.000000,0.740188,0.681615,0.603956,0.276615
         15,-300.000000,1000.000000,-0.377620,1.414678,-0.589814,1.538781
         15,-300.000000,950.000000,-0.459698,1.582428,-0.705726,1.741794
         15,-300.000000,900.000000,-0.561817,1.772518,-0.848981,1.976980
         15,-300.000000,850.000000,-0.689334,1.987030,-1.026966,2.249354
         15,-300.000000,800.000000,-0.849049,2.227389,-1.249209,2.564179
         15,-300.000000,750.000000,-1.049490,2.493612,-1.527950,2.926471
         15,-300.000000,700.000000,-1.301140,2.783061,-1.878781,3.340029
         15,-300.000000,650.000000,-1.616441,3.088422,-2.321223,3.805671
         15,-300.000000,600.000000,-2.009239,3.394566,-2.878949,4.318175
         15,-300.000000,550.000000,-2.493075,3.673910,-3.579017,4.861293
         15,-300.000000,500.000000,-3.077329,3.880226,-4.448845,5.400181
         15,-300.000000,450.000000,-3.759891,3.941784,-5.508758,5.871311
         15,-300.000000,400.000000,-4.515419,3.757268,-6.757191,6.172155
         15,-300.000000,350.000000,-5.280778,3.202220,-8.146598,6.158055
         15,-300.000000,300.000000,-5.945651,2.157596,-9.554690,5.660453
         15,-300.000000,250.000000,-6.363962,0.566219,-10.770067,4.540450
         15,-300.000000,200.000000,-6.397525,-1.503058,-11.522927,2.768187
         15,-300.000000,150.000000,-5.974583,-3.834023,-11.570836,0.477251
         15,-300.000000,100.000000,-5.118349,-6.117674,-10.794073,-2.059525
         15,-300.000000,50.000000,-3.923512,-8.046915,-9.234619,-4.518740
         15,-300.000000,-0.000000,-2.510316,-9.385483,-7.068344,-6.610528
         15,-300.000000,-50.000000,-0.996395,-9.990685,-4.553467,-8.118121
         15,-300.000000,-100.000000,0.503839,-9.816386,-1.987985,-8.908318
         15,-300.000000,-150.000000,1.869144,-8.921840,0.329054,-8.943067
         15,-300.000000,-200.000000,2.975472,-7.480471,2.151534,-8.298360
         15,-300.000000,-250.000000,3.726845,-5.756010,3.349680,-7.163526
         15,-300.000000,-300.000000,4.094504,-4.029007,3.940520,-5.791602
         15,-300.000000,-350.000000,4.126867,-2.511139,4.053451,-4.417347
         15,-300.000000,-400.000000,3.919941,-1.304616,3.856905,-3.196953
         15,-300.000000,-450.000000,3.575577,-0.418254,3.498473,-2.198496
         15,-300.000000,-500.000000,3.174793,0.191682,3.081175,-1.426650
         15,-300.000000,-550.000000,2.770770,0.586208,2.665912,-0.853418
         15,-300.000000,-600.000000,2.393118,0.823563,2.283379,-0.440197
         15,-300.000000,-650.000000,2.055243,0.951373,1.945736,-0.149535
         15,-300.000000,-700.000000,1.760806,1.005518,1.654975,0.050194
         15,-300.000000,-750.000000,1.508252,1.011736,1.408123,0.183849
         15,-300.000000,-800.000000,1.293603,0.987916,1.200181,0.270188
         15,-300.000000,-850.000000,1.112055,0.946214,1.025673,0.323031
         15,-300.000000,-900.000000,0.958807,0.894740,0.879383,0.352402
         15,-300.000000,-950.000000,0.829455,0.838807,0.756668,0.365508
         15,-300.000000,-1000.000000,0.720132,0.781821,0.653544,0.367494
         16,-250.000000,1000.000000,-0.284124,1.481704,-0.616661,1.573979
         16,-250.000000,950.000000,-0.351497,1.666156,-0.741433,1.789034
         16,-250.000000,900.000000,-0.436437,1.877551,-0.896865,2.040265
         16,-250.000000,850.000000,-0.543983,2.119292,-1.091733,2.334042
         16,-250.000000,800.000000,-0.680674,2.394448,-1.337586,2.677415
         16,-250.000000,750.000000,-0.854910,2.705014,-1.649619,3.077698
         16,-250.000000,700.000000,-1.077311,3.050563,-2.047734,3.541533
         16,-250.000000,650.000000,-1.360895,3.425889,-2.557700,4.072968
         16,-250.000000,600.000000,-1.720714,3.817051,-3.212068,4.669831
         16,-250.000000,550.000000,-2.172220,4.195026,-4.050012,5.317289
         16,-250.000000,500.000000,-2.726995,4.506348,-5.114149,5.977193
         16,-250.000000,450.000000,-3.383859,4.661325,-6.440599,6.572460
         16,-250.000000,400.000000,-4.113545,4.524547,-8.036366,6.969200
         16,-250.000000,350.000000,-4.839146,3.921079,-9.839178,6.968868
         16,-250.000000,300.000000,-5.425676,2.681147,-11.668125,6.337477
         16,-250.000000,250.000000,-5.704904,0.734622,-13.205712,4.898198
         16,-250.000000,200.000000,-5.546575,-1.791705,-14.071109,2.658067
         16,-250.000000,150.000000,-4.928879,-4.574108,-13.976699,-0.140951
         16,-250.000000,100.000000,-3.938204,-7.214546,-12.847031,-3.114657
         16,-250.000000,50.000000,-2.705112,-9.375913,-10.809196,-5.884933
         16,-250.000000,-0.000000,-1.345893,-10.834049,-8.107460,-8.162468
         16,-250.000000,-50.000000,0.053375,-11.463398,-5.035056,-9.750835
         16,-250.000000,-100.000000,1.420439,-11.217149,-1.910231,-10.526852
         16,-250.000000,-150.000000,2.670506,-10.137661,0.932459,-10.442936
         16,-250.000000,-200.000000,3.693276,-8.391910,3.180640,-9.562254
         16,-250.000000,-250.000000,4.376894,-6.281909,4.631629,-8.091608
         16,-250.000000,-300.000000,4.665131,-4.170976,5.275572,-6.346778
         16,-250.000000,-350.000000,4.595203,-2.350361,5.283228,-4.639601
         16,-250.000000,-400.000000,4.274013,-0.955466,4.898769,-3.173795
         16,-250.000000,-450.000000,3.821360,0.016890,4.334900,-2.023657
         16,-250.000000,-500.000000,3.330317,0.641840,3.731498,-1.175248
         16,-250.000000,-550.000000,2.857745,1.010806,3.162944,-0.576003
         16,-250.000000,-600.000000,2.431491,1.203831,2.660462,-0.166636
         16,-250.000000,-650.000000,2.061025,1.281754,2.231485,0.104677
         16,-250.000000,-700.000000,1.745871,1.287479,1.872100,0.278479
         16,-250.000000,-750.000000,1.480961,1.249948,1.573942,0.384709
         16,-250.000000,-800.000000,1.259632,1.188123,1.327636,0.444784
         16,-250.000000,-850.000000,1.075138,1.114147,1.124347,0.473746
         16,-250.000000,-900.000000,0.921327,1.035622,0.956354,0.482039
         16,-250.000000,-950.000000,0.792873,0.957177,0.817171,0.476868
         16,-250.000000,-1000.000000,0.685301,0.881525,0.701462,0.463175
         17,-200.000000,1000.000000,-0.178887,1.533578,-0.637821,1.590213
         17,-200.000000,950.000000,-0.227972,1.731892,-0.769970,1.813219
         17,-200.000000,900.000000,-0.290917,1.961235,-0.935686,2.075437
         17,-200.000000,850.000000,-0.371989,2.226280,-1.145030,2.384378
         17,-200.000000,800.000000,-0.476826,2.531733,-1.411463,2.748634
         17,-200.000000,750.000000,-0.612829,2.881628,-1.753040,3.177567
         17,-200.000000,700.000000,-0.789573,3.277927,-2.193944,3.680423
         17,-200.000000,650.000000,-1.019088,3.717883,-2.766325,4.264298
         17,-200.000000,600.000000,-1.315648,4.189257,-3.512086,4.929964
         17,-200.000000,550.000000,-1.694247,4.662069,-4.483545,5.663831
         17,-200.000000,500.000000,-2.166127,5.075373,-5.740194,6.423655
         17,-200.000000,450.000000,-2.728726,5.318999,-7.335462,7.115958
         17,-200.000000,400.000000,-3.347519,5.216599,-9.282985,7.568372
         17,-200.000000,350.000000,-3.933134,4.532515,-11.493093,7.517225
         17,-200.000000,300.000000,-4.334590,3.043837,-13.697268,6.658744
         17,-200.000000,250.000000,-4.385246,0.691908,-15.442687,4.803656
         17,-200.000000,200.000000,-3.998435,-2.293201,-16.250275,2.052056
         17,-200.000000,150.000000,-3.222634,-5.459620,-15.852779,-1.208355
         17,-200.000000,100.000000,-2.191987,-8.347094,-14.282640,-4.500906
         17,-200.000000,50.000000,-1.039520,-10.631495,-11.768658,-7.440875
         17,-200.000000,-0.000000,0.145783,-12.129136,-8.603082,-9.777187
         17,-200.000000,-50.000000,1.314853,-12.743137,-5.081927,-11.351895
         17,-200.000000,-100.000000,2.434175,-12.427638,-1.509685,-12.058132
         17,-200.000000,-150.000000,3.456897,-11.198829,1.776731,-11.836466
         17,-200.000000,-200.000000,4.300505,-9.191950,4.417572,-10.721849
         17,-200.000000,-250.000000,4.854604,-6.717590,6.121999,-8.914257
         17,-200.000000,-300.000000,5.038407,-4.216535,6.814423,-6.781548
         17,-200.000000,-350.000000,4.866536,-2.081477,6.685948,-4.725395
         17,-200.000000,-400.000000,4.445086,-0.499886,6.066400,-3.012279
         17,-200.000000,-450.000000,3.905076,0.542619,5.251577,-1.724299
         17,-200.000000,-500.000000,3.347523,1.160662,4.427535,-0.821634
         17,-200.000000,-550.000000,2.829973,1.482997,3.682967,-0.219879
         17,-200.000000,-600.000000,2.376576,1.614643,3.046927,0.164986
         17,-200.000000,-650.000000,1.991956,1.630186,2.519059,0.400489
         17,-200.000000,-700.000000,1.671330,1.578908,2.087181,0.535955
         17,-200.000000,-750.000000,1.406366,1.492011,1.735974,0.605722
         17,-200.000000,-800.000000,1.188136,1.388666,1.450728,0.633086
         17,-200.000000,-850.000000,1.008404,1.280323,1.218687,0.633629
         17,-200.000000,-900.000000,0.860080,1.173589,1.029309,0.617681
         17,-200.000000,-950.000000,0.737271,1.072075,0.874089,0.592044
         17,-200.000000,-1000.000000,0.635175,0.977571,0.746252,0.561165
         18,-150.000000,1000.000000,-0.064425,1.567446,-0.652209,1.585503
         18,-150.000000,950.000000,-0.092206,1.775783,-0.789780,1.811550
         18,-150.000000,900.000000,-0.129030,2.018329,-0.963182,2.078525
         18,-150.000000,850.000000,-0.177940,2.300825,-1.183535,2.394695
         18,-150.000000,800.000000,-0.243031,2.629380,-1.465905,2.769712
         18,-150.000000,750.000000,-0.329788,3.009827,-1.830793,3.214382
         18,-150.000000,700.000000,-0.445448,3.446305,-2.306139,3.739830
         18,-150.000000,650.000000,-0.599272,3.938386,-2.929824,4.355366
         18,-150.000000,600.000000,-0.802404,4.475539,-3.752356,5.063779
         18,-150.000000,550.000000,-1.066509,5.026933,-4.838410,5.851726
         18,-150.000000,500.000000,-1.399528,5.524043,-6.263440,6.671614
         18,-150.000000,450.000000,-1.795683,5.834978,-8.096337,7.411487
         18,-150.000000,400.000000,-2.217087,5.739089,-10.351626,7.857023
         18,-150.000000,350.000000,-2.571995,4.937403,-12.897278,7.677821
         18,-150.000000,300.000000,-2.716953,3.165239,-15.355179,6.514914
         18,-150.000000,250.000000,-2.521171,0.411432,-17.137588,4.211498
         18,-150.000000,200.000000,-1.962205,-2.960080,-17.721595,1.005447
         18,-150.000000,150.000000,-1.139613,-6.387710,-16.930387,-2.581071
         18,-150.000000,100.000000,-0.191944,-9.396307,-14.925035,-6.033649
         18,-150.000000,50.000000,0.776424,-11.705392,-12.010969,-9.004183
         18,-150.000000,-0.000000,1.710578,-13.178289,-8.496566,-11.293733
         18,-150.000000,-50.000000,2.589076,-13.744536,-4.659823,-12.781236
         18,-150.000000,-100.000000,3.402013,-13.359184,-0.777003,-13.373529
         18,-150.000000,-150.000000,4.128873,-12.013523,2.831803,-12.999947
         18,-150.000000,-200.000000,4.717326,-9.801976,5.784419,-11.663959
         18,-150.000000,-250.000000,5.078214,-7.017190,7.711009,-9.542422
         18,-150.000000,-300.000000,5.126773,-4.155512,8.444603,-7.037484
         18,-150.000000,-350.000000,4.857283,-1.718732,8.164493,-4.642909
         18,-150.000000,-400.000000,4.363252,0.035179,7.282165,-2.700332
         18,-150.000000,-450.000000,3.774053,1.127211,6.189010,-1.301720
         18,-150.000000,-500.000000,3.189628,1.716727,5.125190,-0.374851
         18,-150.000000,-550.000000,2.663139,1.974556,4.194137,0.202544
         18,-150.000000,-600.000000,2.212954,2.032162,3.420168,0.541723
         18,-150.000000,-650.000000,1.838598,1.977310,2.792547,0.725922
         18,-150.000000,-700.000000,1.531613,1.864458,2.289048,0.812235
         18,-150.000000,-750.000000,1.281331,1.725930,1.886357,0.838208
         18,-150.000000,-800.000000,1.077474,1.580234,1.563894,0.827996
         18,-150.000000,-850.000000,0.911113,1.437536,1.304730,0.796950
         18,-150.000000,-900.000000,0.774854,1.303063,1.095400,0.754731
         18,-150.000000,-950.000000,0.662735,1.179173,0.925359,0.707358
         18,-150.000000,-1000.000000,0.570000,1.066588,0.786403,0.658524
         19,-100.000000,1000.000000,0.056006,1.581100,-0.658976,1.558752
         19,-100.000000,950.000000,0.051666,1.794791,-0.799621,1.782393
         19,-100.000000,900.000000,0.043944,2.044623,-0.977512,2.047089
         19,-100.000000,850.000000,0.031395,2.337044,-1.204484,2.361347
         19,-100.000000,800.000000,0.012009,2.679114,-1.496700,2.735190
         19,-100.000000,750.000000,-0.016992,3.077909,-1.876385,3.179960
         19,-100.000000,700.000000,-0.059357,3.539095,-2.374168,3.707488
         19,-100.000000,650.000000,-0.119955,4.063878,-3.032136,4.327849
         19,-100.000000,600.000000,-0.204606,4.642838,-3.907235,5.044189
         19,-100.000000,550.000000,-0.318991,5.244064,-5.073499,5.841775
         19,-100.000000,500.000000,-0.465310,5.791972,-6.618325,6.666637
         19,-100.000000,450.000000,-0.634386,6.134807,-8.620761,7.389063
         19,-100.000000,400.000000,-0.791316,6.011974,-11.089229,7.757730
         19,-100.000000,350.000000,-0.860668,5.071828,-13.841957,7.390347
         19,-100.000000,300.000000,-0.737534,3.030980,-16.395007,5.905175
